gene_id,gene_name,log2FC,pvalue,padj
ENSG00000246889.2,AP000487.1,1.4236813914088908,6.716440352919843e-05,0.00014301999785964773
ENSG00000226121.2,AHCTF1P1,2.1460698930767723,6.716440352919843e-05,0.00014301999785964773
ENSG00000169989.3,TIGD4,2.557171565127917,6.716440352919843e-05,0.00014301999785964773
ENSG00000169896.18,ITGAM,1.141257244024844,6.716440352919843e-05,0.00014301999785964773
ENSG00000236364.4,AL358115.1,2.6352019156392212,6.716440352919843e-05,0.00014301999785964773
ENSG00000128872.10,TMOD2,1.1215029544209247,6.716440352919843e-05,0.00014301999785964773
ENSG00000249042.6,AC008771.1,1.0374167612736132,6.716440352919843e-05,0.00014301999785964773
ENSG00000159399.10,HK2,1.4736890419890638,6.716440352919843e-05,0.00014301999785964773
ENSG00000149201.10,CCDC81,1.5116596915930252,6.716440352919843e-05,0.00014301999785964773
ENSG00000081277.13,PKP1,3.5710516667866883,6.716440352919843e-05,0.00014301999785964773
ENSG00000214954.8,LRRC69,1.6626265014092756,6.716440352919843e-05,0.00014301999785964773
ENSG00000272444.1,AL118558.4,1.638622459959896,6.716440352919843e-05,0.00014301999785964773
ENSG00000196391.11,ZNF774,1.2743424136287143,6.716440352919843e-05,0.00014301999785964773
ENSG00000233608.4,TWIST2,2.1546882003298653,6.716440352919843e-05,0.00014301999785964773
ENSG00000287445.1,AC092803.3,2.412140871001528,6.716440352919843e-05,0.00014301999785964773
ENSG00000198939.8,ZFP2,1.3676663418588721,6.716440352919843e-05,0.00014301999785964773
ENSG00000272338.2,AC067838.1,1.322562641338891,6.716440352919843e-05,0.00014301999785964773
ENSG00000240771.8,ARHGEF25,1.5727833515275356,6.716440352919843e-05,0.00014301999785964773
ENSG00000269834.6,ZNF528-AS1,1.8220592685832406,6.716440352919843e-05,0.00014301999785964773
ENSG00000128342.5,LIF,1.3886513940626017,6.716440352919843e-05,0.00014301999785964773
ENSG00000231889.7,TRAF3IP2-AS1,1.0315713713367456,6.716440352919843e-05,0.00014301999785964773
ENSG00000175564.13,UCP3,1.4362072932891352,6.716440352919843e-05,0.00014301999785964773
ENSG00000230638.4,AL445933.1,3.503806938444884,6.716440352919843e-05,0.00014301999785964773
ENSG00000132639.13,SNAP25,1.7813596843991053,6.716440352919843e-05,0.00014301999785964773
ENSG00000204620.3,AC115618.1,1.2226330556866034,6.716440352919843e-05,0.00014301999785964773
ENSG00000179674.4,ARL14,2.4516358121094846,6.716440352919843e-05,0.00014301999785964773
ENSG00000118946.12,PCDH17,1.1138296001638701,6.716440352919843e-05,0.00014301999785964773
ENSG00000279520.1,AC093525.8,1.621782457352445,6.716440352919843e-05,0.00014301999785964773
ENSG00000131015.5,ULBP2,2.139388980589976,6.716440352919843e-05,0.00014301999785964773
ENSG00000154548.9,SRSF12,1.967901182890993,6.716440352919843e-05,0.00014301999785964773
ENSG00000104998.4,IL27RA,1.0210840761240707,6.716440352919843e-05,0.00014301999785964773
ENSG00000104899.8,AMH,3.26804017039579,6.716440352919843e-05,0.00014301999785964773
ENSG00000276672.1,AL161891.1,1.4594637223733522,6.716440352919843e-05,0.00014301999785964773
ENSG00000178464.6,RPL10P16,1.07548469861389,6.716440352919843e-05,0.00014301999785964773
ENSG00000271795.1,AC011337.1,1.9281286470104446,6.716440352919843e-05,0.00014301999785964773
ENSG00000177721.4,ANXA2R,1.3854551164012876,6.716440352919843e-05,0.00014301999785964773
ENSG00000111424.12,VDR,1.4216950797415748,6.716440352919843e-05,0.00014301999785964773
ENSG00000131459.13,GFPT2,1.6140762534354423,6.716440352919843e-05,0.00014301999785964773
ENSG00000257509.1,AC073487.1,2.128463750689998,6.716440352919843e-05,0.00014301999785964773
ENSG00000188394.8,GPR21,3.0583545132799697,6.794392685396495e-05,0.0001446388411639956
ENSG00000278195.2,SSTR3,4.445846626609972,6.794392685396495e-05,0.0001446388411639956
ENSG00000254842.6,LINC02551,4.069985900825017,6.794392685396495e-05,0.0001446388411639956
ENSG00000129991.13,TNNI3,6.5308099054330775,6.95952326940516e-05,0.00014812610080922422
ENSG00000109255.11,NMU,5.549967601011236,6.95952326940516e-05,0.00014812610080922422
ENSG00000224367.6,OACYLP,4.136484176242346,7.071827080026178e-05,0.00015048789155726883
ENSG00000287895.1,AL136379.1,4.306498839315596,7.071827080026178e-05,0.00015048789155726883
ENSG00000275223.1,AL121906.2,2.681247589377879,7.098325412452323e-05,0.00015100891824580576
ENSG00000227256.1,MIS18A-AS1,2.334887870889905,7.098325412452323e-05,0.00015100891824580576
ENSG00000175985.10,PLEKHD1,3.250524731808636,7.098325412452323e-05,0.00015100891824580576
ENSG00000272582.1,AL031587.3,2.246767356334798,7.135988919658758e-05,0.00015176710858251277
ENSG00000273888.1,FRMD6-AS1,2.8538617269946243,7.135988919658758e-05,0.00015176710858251277
ENSG00000196503.5,ARL9,3.4581592411390103,7.135988919658758e-05,0.00015176710858251277
ENSG00000204949.9,FAM83A-AS1,-2.6626228339278213,7.224090064332228e-05,0.00015362630553710858
ENSG00000106038.13,EVX1,6.083273236964598,7.24435812619812e-05,0.000154013643369083
ENSG00000226900.2,AL451069.1,4.627457252207667,7.24435812619812e-05,0.000154013643369083
ENSG00000152954.12,NRSN1,5.246132364566132,7.24435812619812e-05,0.000154013643369083
ENSG00000225385.3,AL353572.1,3.791254148451984,7.344242326680712e-05,0.00015607815884618103
ENSG00000281406.2,BLACAT1,5.512477921839823,7.344242326680712e-05,0.00015607815884618103
ENSG00000264425.1,MIR4653,4.073027289486715,7.344242326680712e-05,0.00015607815884618103
ENSG00000178404.10,CEP295NL,2.754651840178086,7.344242326680712e-05,0.00015607815884618103
ENSG00000203859.10,HSD3B2,-1.746008633809063,7.405148402429616e-05,0.0001573576547446195
ENSG00000238062.6,SPATA3-AS1,4.0166019376425695,7.435355589312316e-05,0.0001579547870257631
ENSG00000100362.13,PVALB,-1.595159689569934,7.435355589312316e-05,0.0001579547870257631
ENSG00000267416.1,AC025048.4,2.757216498050966,7.435355589312316e-05,0.0001579547870257631
ENSG00000187987.9,ZSCAN23,3.589128285847115,7.500964050087039e-05,0.00015839438668908376
ENSG00000180861.9,LINC01559,5.494551595707069,7.500964050087039e-05,0.00015839438668908376
ENSG00000227240.2,AL136456.1,-1.876389347159307,7.500964050087039e-05,0.00015839438668908376
ENSG00000229425.3,AJ009632.2,-2.7589345620649763,7.500964050087039e-05,0.00015839438668908376
ENSG00000281706.3,LINC01012,4.401590029577654,7.500964050087039e-05,0.00015839438668908376
ENSG00000256940.2,PPP1R14B-AS1,3.0780566251819095,7.500964050087039e-05,0.00015839438668908376
ENSG00000121075.11,TBX4,5.05116707968816,7.534944424163461e-05,0.00015839438668908376
ENSG00000230798.5,FOXD3-AS1,5.0202640600015425,7.534944424163461e-05,0.00015839438668908376
ENSG00000225940.7,C5orf67,4.113442918535659,7.534944424163461e-05,0.00015839438668908376
ENSG00000237301.1,AL121992.1,3.7959370446119105,7.534944424163461e-05,0.00015839438668908376
ENSG00000139144.11,PIK3C2G,-1.5181119020729474,7.544948353148055e-05,0.00015839438668908376
ENSG00000226310.1,AL022157.1,2.213038690865035,7.544948353148055e-05,0.00015839438668908376
ENSG00000278291.1,AL161772.1,2.8149642610282104,7.544948353148055e-05,0.00015839438668908376
ENSG00000266970.1,AC061992.2,2.5657288258651345,7.571433423502525e-05,0.00015839438668908376
ENSG00000257222.1,AC079907.1,2.089284690056128,7.571433423502525e-05,0.00015839438668908376
ENSG00000100314.4,CABP7,2.4168999676318546,7.571433423502525e-05,0.00015839438668908376
ENSG00000203588.3,IGBP1-AS1,2.116002819653596,7.571433423502525e-05,0.00015839438668908376
ENSG00000242553.1,AP001432.1,2.1351769753818415,7.571433423502525e-05,0.00015839438668908376
ENSG00000072182.13,ASIC4,3.128967958356851,7.571433423502525e-05,0.00015839438668908376
ENSG00000134760.6,DSG1,-1.788486311972018,7.584702582236265e-05,0.00015839438668908376
ENSG00000278733.1,AC022079.2,2.0751682860831075,7.584702582236265e-05,0.00015839438668908376
ENSG00000257818.1,C1GALT1P1,2.541617955733753,7.584702582236265e-05,0.00015839438668908376
ENSG00000287878.1,AC022382.2,2.171089715322564,7.584702582236265e-05,0.00015839438668908376
ENSG00000148123.15,PLPPR1,-1.2334154820881356,7.584702582236265e-05,0.00015839438668908376
ENSG00000260884.1,AC009120.3,2.383765245844237,7.584702582236265e-05,0.00015839438668908376
ENSG00000241057.2,AC004951.3,1.8518918046767066,7.584702582236265e-05,0.00015839438668908376
ENSG00000263535.2,AK4P1,-1.3790014563093362,7.584702582236265e-05,0.00015839438668908376
ENSG00000277459.1,AP001527.2,2.127800173164903,7.584702582236265e-05,0.00015839438668908376
ENSG00000167968.13,DNASE1L2,1.9995962224599775,7.589129583173793e-05,0.00015839438668908376
ENSG00000177839.7,PCDHB9,2.740569191884019,7.589129583173793e-05,0.00015839438668908376
ENSG00000172985.11,SH3RF3,1.1930930849158718,7.589129583173793e-05,0.00015839438668908376
ENSG00000172575.12,RASGRP1,1.5360731961789231,7.589129583173793e-05,0.00015839438668908376
ENSG00000166979.13,EVA1C,1.0658594062855948,7.589129583173793e-05,0.00015839438668908376
ENSG00000135063.19,FAM189A2,1.7393722845179482,7.589129583173793e-05,0.00015839438668908376
ENSG00000231789.2,PIK3CD-AS2,2.4068897574456476,7.589129583173793e-05,0.00015839438668908376
ENSG00000123297.20,TSFM,1.4802206730064205,7.589129583173793e-05,0.00015839438668908376
ENSG00000272356.1,AL080317.2,1.3694441610773072,7.589129583173793e-05,0.00015839438668908376
ENSG00000277406.2,SEC22B4P,1.6847271100870824,7.589129583173793e-05,0.00015839438668908376
ENSG00000196368.5,NUDT11,3.385197818023323,7.589129583173793e-05,0.00015839438668908376
ENSG00000185168.5,LINC00482,1.275985363139315,7.589129583173793e-05,0.00015839438668908376
ENSG00000156103.16,MMP16,1.7761048187100852,7.589129583173793e-05,0.00015839438668908376
ENSG00000185269.12,NOTUM,-1.4215917722738067,7.589129583173793e-05,0.00015839438668908376
ENSG00000185483.12,ROR1,2.1416698516321375,7.589129583173793e-05,0.00015839438668908376
ENSG00000100767.17,PAPLN,1.2984783577608434,7.589129583173793e-05,0.00015839438668908376
ENSG00000270069.1,MIR222HG,1.4398301968703882,7.589129583173793e-05,0.00015839438668908376
ENSG00000134222.16,PSRC1,1.1529339839383403,7.589129583173793e-05,0.00015839438668908376
ENSG00000284526.1,AC015802.6,2.0430599018895146,7.589129583173793e-05,0.00015839438668908376
ENSG00000048052.22,HDAC9,1.2194131596735456,7.589129583173793e-05,0.00015839438668908376
ENSG00000215374.6,FAM66B,2.3532863949771663,7.589129583173793e-05,0.00015839438668908376
ENSG00000138738.11,PRDM5,2.0084042969340543,7.589129583173793e-05,0.00015839438668908376
ENSG00000231327.1,LINC01816,-1.443407240036921,7.589129583173793e-05,0.00015839438668908376
ENSG00000235776.2,AC000089.1,1.1308100485705341,7.589129583173793e-05,0.00015839438668908376
ENSG00000196549.12,MME,-1.531646141607764,7.589129583173793e-05,0.00015839438668908376
ENSG00000261253.2,AC137932.2,1.8850721059088735,7.589129583173793e-05,0.00015839438668908376
ENSG00000105737.9,GRIK5,1.7927563801581583,7.589129583173793e-05,0.00015839438668908376
ENSG00000124102.5,PI3,4.234790865267093,7.589129583173793e-05,0.00015839438668908376
ENSG00000273066.5,AL355987.4,1.9585676891272281,7.589129583173793e-05,0.00015839438668908376
ENSG00000019505.8,SYT13,2.4023037026096743,7.589129583173793e-05,0.00015839438668908376
ENSG00000241743.4,XACT,1.674843910713284,7.589129583173793e-05,0.00015839438668908376
ENSG00000233117.4,LINC00702,2.0248756969890334,7.589129583173793e-05,0.00015839438668908376
ENSG00000272072.1,AC004492.1,1.4266232387688345,7.589129583173793e-05,0.00015839438668908376
ENSG00000186523.14,FAM86B1,1.8300547858718546,7.589129583173793e-05,0.00015839438668908376
ENSG00000095970.17,TREM2,1.7457663826567307,7.589129583173793e-05,0.00015839438668908376
ENSG00000237181.1,PRKAR1B-AS1,1.4168283442873175,7.589129583173793e-05,0.00015839438668908376
ENSG00000231154.1,MORF4L2-AS1,1.5783289929807258,7.589129583173793e-05,0.00015839438668908376
ENSG00000221539.1,SNORD99,2.458177406966393,7.589129583173793e-05,0.00015839438668908376
ENSG00000223508.5,RPL23AP53,1.3090767607740459,7.589129583173793e-05,0.00015839438668908376
ENSG00000115295.20,CLIP4,1.038665038375984,7.589129583173793e-05,0.00015839438668908376
ENSG00000120328.6,PCDHB12,1.8460514184877101,7.589129583173793e-05,0.00015839438668908376
ENSG00000086548.9,CEACAM6,2.586554691132909,7.589129583173793e-05,0.00015839438668908376
ENSG00000019169.10,MARCO,-1.4478236214536808,7.589129583173793e-05,0.00015839438668908376
ENSG00000269378.1,ITGB1P1,2.3106631540792746,7.589129583173793e-05,0.00015839438668908376
ENSG00000198590.12,C3orf35,1.3214849759315548,7.589129583173793e-05,0.00015839438668908376
ENSG00000233901.6,LINC01503,1.131986144238545,7.589129583173793e-05,0.00015839438668908376
ENSG00000198835.4,GJC2,1.7296793846331808,7.589129583173793e-05,0.00015839438668908376
ENSG00000225573.4,RPL35P5,1.9508469736530687,7.589129583173793e-05,0.00015839438668908376
ENSG00000256594.8,AC010186.2,2.083408966825254,7.589129583173793e-05,0.00015839438668908376
ENSG00000128268.12,MGAT3,2.3166714096507706,7.589129583173793e-05,0.00015839438668908376
ENSG00000127585.12,FBXL16,2.3518521786975635,7.589129583173793e-05,0.00015839438668908376
ENSG00000090534.20,THPO,-1.3671128980394611,7.589129583173793e-05,0.00015839438668908376
ENSG00000236814.1,AC046176.1,1.2690632033188172,7.589129583173793e-05,0.00015839438668908376
ENSG00000205309.14,NT5M,1.2988625842415773,7.589129583173793e-05,0.00015839438668908376
ENSG00000213950.2,RPS10P2,2.109154612979278,7.589129583173793e-05,0.00015839438668908376
ENSG00000224383.8,PRR29,1.5756338778642194,7.589129583173793e-05,0.00015839438668908376
ENSG00000178882.15,RFLNA,2.8515394270424173,7.589129583173793e-05,0.00015839438668908376
ENSG00000279148.1,AC126474.1,1.3927948959083027,7.589129583173793e-05,0.00015839438668908376
ENSG00000133110.15,POSTN,1.050050756699908,7.589129583173793e-05,0.00015839438668908376
ENSG00000285725.1,AC004967.2,1.6796418867214749,7.589129583173793e-05,0.00015839438668908376
ENSG00000103021.9,CCDC113,1.404148630114938,7.589129583173793e-05,0.00015839438668908376
ENSG00000287419.1,AL121929.3,2.3041296428819713,7.589129583173793e-05,0.00015839438668908376
ENSG00000140675.13,SLC5A2,2.430365493612556,7.589129583173793e-05,0.00015839438668908376
ENSG00000272264.1,AC009686.2,2.3690728627082556,7.589129583173793e-05,0.00015839438668908376
ENSG00000116141.17,MARK1,1.859800552306682,7.589129583173793e-05,0.00015839438668908376
ENSG00000279467.1,AP000350.8,2.2509656257567996,7.589129583173793e-05,0.00015839438668908376
ENSG00000104723.21,TUSC3,1.1069897317807282,7.589129583173793e-05,0.00015839438668908376
ENSG00000187372.11,PCDHB13,2.050609861281466,7.589129583173793e-05,0.00015839438668908376
ENSG00000158747.15,NBL1,1.1841202025397792,7.589129583173793e-05,0.00015839438668908376
ENSG00000150337.13,FCGR1A,1.8881159954458404,7.589129583173793e-05,0.00015839438668908376
ENSG00000285979.1,AC009090.6,1.7646162147504743,7.589129583173793e-05,0.00015839438668908376
ENSG00000132205.11,EMILIN2,1.1444917426423338,7.589129583173793e-05,0.00015839438668908376
ENSG00000279495.1,AL928654.4,1.4841414987810906,7.589129583173793e-05,0.00015839438668908376
ENSG00000198286.10,CARD11,1.5531070791609236,7.589129583173793e-05,0.00015839438668908376
ENSG00000167889.13,MGAT5B,2.4594597385923174,7.589129583173793e-05,0.00015839438668908376
ENSG00000268941.2,LINC01711,3.7926410826847756,7.679404889243837e-05,0.00016024880610718007
ENSG00000133454.16,MYO18B,3.5985099001564467,7.679404889243837e-05,0.00016024880610718007
ENSG00000221819.6,GAS8-AS1,2.574040682650339,7.902396571009997e-05,0.00016488675527768286
ENSG00000287595.1,AC097369.4,3.8898669653928724,7.992106483744343e-05,0.00016674312312356615
ENSG00000271366.1,AC002128.2,2.404431572508404,8.018054806520304e-05,0.0001672379627933929
ENSG00000286000.1,AC234775.3,2.3890683885019506,8.018054806520304e-05,0.0001672379627933929
ENSG00000197757.8,HOXC6,4.846340399088533,8.018054806520304e-05,0.0001672379627933929
ENSG00000258458.8,AL160314.2,1.628341269556748,8.06000636442865e-05,0.00016806622466427742
ENSG00000125726.11,CD70,3.2855204860724765,8.06000636442865e-05,0.00016806622466427742
ENSG00000272931.1,AC099568.2,2.271306228962745,8.06000636442865e-05,0.00016806622466427742
ENSG00000249550.7,LINC01234,5.1182082099908035,8.161761702857883e-05,0.00017014070012583455
ENSG00000232721.2,AC239800.2,-1.848369870004468,8.161761702857883e-05,0.00017014070012583455
ENSG00000260988.1,AC090260.1,3.3885453386954065,8.161761702857883e-05,0.00017014070012583455
ENSG00000170373.8,CST1,6.737887586147473,8.191715888015921e-05,0.0001707493040223482
ENSG00000122133.17,PAEP,5.487465446394387,8.273831818802043e-05,0.0001724289853288419
ENSG00000246228.6,CASC8,5.236310953136587,8.273831818802043e-05,0.0001724289853288419
ENSG00000120440.15,TTLL2,-1.5653071327036712,8.295603321283089e-05,0.00017280266386912038
ENSG00000282787.1,AL157888.1,2.979927868141906,8.295603321283089e-05,0.00017280266386912038
ENSG00000244383.2,FAM3D-AS1,-1.8552459035944633,8.295603321283089e-05,0.00017280266386912038
ENSG00000236761.6,CTAGE9,2.728281730662119,8.295603321283089e-05,0.00017280266386912038
ENSG00000105388.16,CEACAM5,5.339384137877334,8.295603321283089e-05,0.00017280266386912038
ENSG00000286732.1,AC091181.2,2.9041402811179093,8.397077173129039e-05,0.00017485166250998587
ENSG00000198807.13,PAX9,4.713271472070236,8.397077173129039e-05,0.00017485166250998587
ENSG00000287580.1,AC073349.4,2.3323950237346383,8.397077173129039e-05,0.00017485166250998587
ENSG00000253196.1,AC083841.1,-2.247246972319419,8.397077173129039e-05,0.00017485166250998587
ENSG00000285591.1,AC092617.1,3.174631666176443,8.470135361848996e-05,0.000175317321953275
ENSG00000287815.1,AC005081.1,2.6968432012663386,8.470135361848996e-05,0.000175317321953275
ENSG00000280022.1,AC126544.1,3.284830909376582,8.470135361848996e-05,0.000175317321953275
ENSG00000162897.16,FCAMR,-1.8264988833994742,8.470135361848996e-05,0.000175317321953275
ENSG00000241570.8,PAQR9-AS1,-1.5513636716029233,8.470135361848996e-05,0.000175317321953275
ENSG00000256690.1,AP001160.1,2.3632228710705765,8.470135361848996e-05,0.000175317321953275
ENSG00000218073.1,AL021407.2,3.3573035880244406,8.515602621051539e-05,0.000175317321953275
ENSG00000273308.1,AC024560.3,2.602389243424123,8.519109044697327e-05,0.000175317321953275
ENSG00000230912.1,AL021707.4,2.542873838841732,8.519109044697327e-05,0.000175317321953275
ENSG00000224543.4,SNRPGP15,3.7149099735497897,8.519109044697327e-05,0.000175317321953275
ENSG00000007174.18,DNAH9,2.737607458908561,8.548596551759492e-05,0.000175317321953275
ENSG00000112280.17,COL9A1,2.6634059193419075,8.548596551759492e-05,0.000175317321953275
ENSG00000244752.3,CRYBB2,2.4504411120114535,8.548596551759492e-05,0.000175317321953275
ENSG00000255750.6,AC022509.1,3.726185255746773,8.548596551759492e-05,0.000175317321953275
